-3.836950948510791520e-02,-9.295084698170925919e-02,1.704034012481365545e+00,-4.854936397477210147e-02,1.139099068046095786e-01,-3.656781638974501702e-01,-2.851552638124216221e-01,-5.271703332994630981e-02,-3.269730470209082918e-01,-7.886129240886903535e-02,1.653431185533429382e+00,-4.073922927065827815e-01,-3.206347947520427066e-01,-1.596691159619816058e-01,-1.905034478786322982e-01,4.787365398536418959e-01,-3.175720385854277072e-01,-3.544993484713045429e-01,-8.049723516306188376e-02,-1.786925556708423568e-01,5.355991614297210823e-01,-1.183718736200201349e-01,-2.838585951432833210e-01,-2.435456694405729594e-01,-3.269070609215846135e-01,-3.125651752659107108e-01,-2.304430646563144502e-01,-2.278588033261944590e-01,-1.629166500118404415e-01,-2.234440616181660177e-01,-1.725492506175529961e-01,-1.398750177898416824e-01,-1.647658077242411534e-01,-1.421715397692039640e-01,-1.846119660402488483e-01,-2.356244195234278027e-01,-3.307097971440380313e-01,-6.179435578098733256e-02,-1.830333460821810254e-01,-1.879668241141899954e-01,-1.165775471245676098e-01,-1.739993250341588804e-01,1.447477829846586905e+00,-1.317101606384844525e-01,-3.012622573530501224e-01,-1.846810880112353115e-01,-6.431378350059051285e-02,-1.132791895184986630e-01,4.004550038856845989e-02,-2.734518731305329853e-01,-1.569904047262969948e-01,3.570367938610887748e-01,-3.547984525164367686e-01,-1.460111723537871331e-01,-5.790178059609039918e-02,-9.739390492744384731e-02,8.087561893151888892e-01,1.265432538658748163e+00
-3.683898057489857214e-01,-1.646780616143796172e-01,6.358682449481907195e-01,-4.854936397477210147e-02,-4.512746435628542940e-01,-3.656781638974501702e-01,-2.851552638124216221e-01,-2.781415655929633801e-01,-3.269730470209082918e-01,-3.647968641381847399e-01,-2.830496937378835787e-01,-1.385652456081294670e-01,-4.261027903867858901e-02,-1.596691159619816058e-01,-1.905034478786322982e-01,-2.922804539374868060e-01,-3.175720385854277072e-01,-3.544993484713045429e-01,7.699992776357218460e-01,-1.786925556708423568e-01,2.041940629812371288e-01,-1.183718736200201349e-01,-2.838585951432833210e-01,-2.435456694405729594e-01,-3.269070609215846135e-01,-3.125651752659107108e-01,-2.304430646563144502e-01,-2.278588033261944590e-01,-1.629166500118404415e-01,-2.234440616181660177e-01,-1.725492506175529961e-01,-1.398750177898416824e-01,-1.647658077242411534e-01,-1.421715397692039640e-01,-1.846119660402488483e-01,-2.356244195234278027e-01,-3.307097971440380313e-01,-6.179435578098733256e-02,1.129161816720865644e-02,-1.879668241141899954e-01,-1.165775471245676098e-01,-1.739993250341588804e-01,-1.973726473657217984e-01,-1.317101606384844525e-01,2.098650293945583667e-01,-1.846810880112353115e-01,-6.431378350059051285e-02,-1.132791895184986630e-01,-1.583765309953213962e-01,-1.945684334221130241e-01,-1.569904047262969948e-01,-1.861165924997312537e-01,-3.547984525164367686e-01,-1.460111723537871331e-01,-1.259026224807908156e-01,-1.546675357137664020e-01,-1.118763934765755474e-01,-7.902436277321552849e-01
-3.683898057489857214e-01,-1.646780616143796172e-01,-5.509826078664480375e-01,-4.854936397477210147e-02,-4.512746435628542940e-01,-3.656781638974501702e-01,-2.851552638124216221e-01,-2.781415655929633801e-01,-3.269730470209082918e-01,-3.647968641381847399e-01,-2.830496937378835787e-01,-6.202137049928583279e-01,-3.206347947520427066e-01,-1.596691159619816058e-01,-1.905034478786322982e-01,-2.922804539374868060e-01,-3.175720385854277072e-01,-3.544993484713045429e-01,-4.433757472905429098e-01,-1.786925556708423568e-01,7.673056357797400362e-02,-1.183718736200201349e-01,-2.838585951432833210e-01,-2.435456694405729594e-01,-3.269070609215846135e-01,-3.125651752659107108e-01,3.027036772979119217e-01,-2.278588033261944590e-01,-1.629166500118404415e-01,-2.234440616181660177e-01,-1.725492506175529961e-01,-1.398750177898416824e-01,-1.647658077242411534e-01,-1.421715397692039640e-01,-1.846119660402488483e-01,-2.356244195234278027e-01,-3.307097971440380313e-01,-6.179435578098733256e-02,-1.830333460821810254e-01,-1.879668241141899954e-01,-1.165775471245676098e-01,-1.739993250341588804e-01,-1.973726473657217984e-01,-1.317101606384844525e-01,5.806828648781173774e-01,-1.846810880112353115e-01,-6.431378350059051285e-02,-1.132791895184986630e-01,-1.583765309953213962e-01,-1.050707410246651437e-02,1.166144964442546339e+00,-2.954096519503840446e-01,-3.547984525164367686e-01,-1.460111723537871331e-01,-1.107758334608215656e-01,-1.943185108735281663e-01,-3.548440589530376110e-01,-7.902436277321552849e-01
-3.683898057489857214e-01,-1.646780616143796172e-01,1.051266043433314312e+00,-4.854936397477210147e-02,7.534608453783186999e-01,-3.656781638974501702e-01,-2.851552638124216221e-01,-2.781415655929633801e-01,-3.269730470209082918e-01,-3.647968641381847399e-01,-2.830496937378835787e-01,-6.202137049928583279e-01,-3.206347947520427066e-01,-1.596691159619816058e-01,-1.905034478786322982e-01,-2.922804539374868060e-01,1.500936835320420881e+00,-3.544993484713045429e-01,9.117486964355190349e-01,-1.786925556708423568e-01,1.724759718978459769e-02,1.459779457110617962e+00,-2.838585951432833210e-01,-2.435456694405729594e-01,-3.269070609215846135e-01,-3.125651752659107108e-01,-2.304430646563144502e-01,-2.278588033261944590e-01,-1.629166500118404415e-01,-2.234440616181660177e-01,-1.725492506175529961e-01,-1.398750177898416824e-01,-1.647658077242411534e-01,-1.421715397692039640e-01,-1.846119660402488483e-01,-2.356244195234278027e-01,-3.307097971440380313e-01,-6.179435578098733256e-02,-1.830333460821810254e-01,-1.879668241141899954e-01,-1.165775471245676098e-01,-1.739993250341588804e-01,-1.973726473657217984e-01,-1.317101606384844525e-01,-3.012622573530501224e-01,-1.846810880112353115e-01,-6.431378350059051285e-02,-1.132791895184986630e-01,-1.583765309953213962e-01,-4.673736624137319051e-01,-1.569904047262969948e-01,-8.377374605235236860e-03,-3.547984525164367686e-01,2.390678997325394128e+00,2.983097027773786158e-01,1.449176099377670057e-01,-1.531974250201915411e-01,1.265432538658748163e+00
-3.683898057489857214e-01,-1.646780616143796172e-01,-5.509826078664480375e-01,-4.854936397477210147e-02,-4.512746435628542940e-01,-3.656781638974501702e-01,-2.851552638124216221e-01,-2.781415655929633801e-01,-3.269730470209082918e-01,-3.647968641381847399e-01,-2.830496937378835787e-01,-6.202137049928583279e-01,-3.206347947520427066e-01,-1.596691159619816058e-01,-1.905034478786322982e-01,-2.922804539374868060e-01,-3.175720385854277072e-01,-3.544993484713045429e-01,1.463018349166137211e-01,-1.786925556708423568e-01,-6.710552995878361626e-01,-1.183718736200201349e-01,-2.838585951432833210e-01,-2.435456694405729594e-01,-3.269070609215846135e-01,-3.125651752659107108e-01,-2.304430646563144502e-01,-2.278588033261944590e-01,-1.629166500118404415e-01,-2.234440616181660177e-01,-1.725492506175529961e-01,-1.398750177898416824e-01,-1.647658077242411534e-01,-1.421715397692039640e-01,3.133556912433741903e+00,-2.356244195234278027e-01,-3.307097971440380313e-01,-6.179435578098733256e-02,-1.830333460821810254e-01,-1.879668241141899954e-01,-1.165775471245676098e-01,4.819270593849275031e+00,-1.973726473657217984e-01,-1.317101606384844525e-01,-3.012622573530501224e-01,-1.846810880112353115e-01,-6.431378350059051285e-02,-1.132791895184986630e-01,-1.583765309953213962e-01,-4.673736624137319051e-01,-1.569904047262969948e-01,-8.377374605235236860e-03,-3.547984525164367686e-01,-1.460111723537871331e-01,-9.554448138311059935e-02,-1.899128469668879826e-01,-3.928594079731643762e-01,-7.902436277321552849e-01
-3.683898057489857214e-01,1.062914158868195069e-01,8.138958728703864498e-01,-4.854936397477210147e-02,5.441679623961340889e-02,-3.656781638974501702e-01,1.445558415986402390e-01,-2.781415655929633801e-01,-3.269730470209082918e-01,4.027144073457679108e-01,5.832706996203353977e-01,-6.202137049928583279e-01,2.701673011388560641e-01,-1.596691159619816058e-01,4.351297693443976211e-01,-9.368516765795366352e-02,-3.175720385854277072e-01,1.358354908081343737e+00,-7.495544918981049687e-01,2.453757621722573445e-01,-2.376794016167416423e-01,-1.183718736200201349e-01,-2.838585951432833210e-01,-2.435456694405729594e-01,-3.269070609215846135e-01,-3.125651752659107108e-01,-2.304430646563144502e-01,-2.278588033261944590e-01,-1.629166500118404415e-01,-2.234440616181660177e-01,-1.725492506175529961e-01,-1.398750177898416824e-01,-1.647658077242411534e-01,-1.421715397692039640e-01,-1.846119660402488483e-01,-2.356244195234278027e-01,-3.307097971440380313e-01,-6.179435578098733256e-02,-1.830333460821810254e-01,-1.879668241141899954e-01,-1.165775471245676098e-01,-1.739993250341588804e-01,-1.973726473657217984e-01,-1.317101606384844525e-01,-3.012622573530501224e-01,-1.846810880112353115e-01,-6.431378350059051285e-02,-1.132791895184986630e-01,-1.583765309953213962e-01,-4.673736624137319051e-01,-1.569904047262969948e-01,5.234099175623854738e-02,-3.547984525164367686e-01,-4.469942978595502908e-02,4.958904276240065634e-02,4.224744360560994116e-01,1.091392045073522388e+00,1.265432538658748163e+00
3.496833412908716826e-02,-1.646780616143796172e-01,-1.158039618344138405e-01,-4.854936397477210147e-02,-4.512746435628542940e-01,7.115004998909670031e-02,-2.851552638124216221e-01,-2.781415655929633801e-01,3.133823801046388358e+00,-3.647968641381847399e-01,-2.830496937378835787e-01,-2.505765152324849754e-01,-3.206347947520427066e-01,-1.596691159619816058e-01,-1.905034478786322982e-01,-2.922804539374868060e-01,-3.175720385854277072e-01,-3.544993484713045429e-01,-6.928547243781861820e-01,-1.786925556708423568e-01,-4.841088337963836419e-01,-1.183718736200201349e-01,-2.838585951432833210e-01,-2.435456694405729594e-01,1.328150024758661396e-01,4.366771794236595228e-01,-1.971213932841753003e-01,-2.278588033261944590e-01,-1.629166500118404415e-01,-2.234440616181660177e-01,-1.725492506175529961e-01,-1.398750177898416824e-01,7.735960789281305372e-01,-1.421715397692039640e-01,-1.846119660402488483e-01,-2.356244195234278027e-01,2.079789085615174338e-01,-6.179435578098733256e-02,-1.830333460821810254e-01,-1.879668241141899954e-01,-1.165775471245676098e-01,-1.739993250341588804e-01,-1.973726473657217984e-01,-1.317101606384844525e-01,-3.012622573530501224e-01,-1.846810880112353115e-01,-6.431378350059051285e-02,-1.132791895184986630e-01,6.127636364284324566e-01,2.984530647555114768e-01,1.380973394768263141e-01,-2.954096519503840446e-01,-1.958119982888533173e-01,-1.460111723537871331e-01,-6.107352668092265457e-02,-9.298824102080364973e-02,4.781879369662609403e-01,-7.902436277321552849e-01
-3.683898057489857214e-01,-1.646780616143796172e-01,-5.509826078664480375e-01,-4.854936397477210147e-02,-4.512746435628542940e-01,-3.656781638974501702e-01,-2.851552638124216221e-01,-2.781415655929633801e-01,-3.269730470209082918e-01,-3.647968641381847399e-01,-2.830496937378835787e-01,-6.202137049928583279e-01,-3.206347947520427066e-01,-1.596691159619816058e-01,-1.905034478786322982e-01,-2.922804539374868060e-01,-3.175720385854277072e-01,-3.544993484713045429e-01,-9.423337014658293986e-01,-1.786925556708423568e-01,-6.710552995878361626e-01,-1.183718736200201349e-01,-2.838585951432833210e-01,-2.435456694405729594e-01,-3.269070609215846135e-01,-3.125651752659107108e-01,-2.304430646563144502e-01,-2.278588033261944590e-01,-1.629166500118404415e-01,-2.234440616181660177e-01,-1.725492506175529961e-01,-1.398750177898416824e-01,3.085987871035760666e+00,-1.421715397692039640e-01,-1.846119660402488483e-01,-2.356244195234278027e-01,8.446110153044464885e-01,-6.179435578098733256e-02,9.829164394141570726e-01,-1.879668241141899954e-01,-1.165775471245676098e-01,-1.739993250341588804e-01,-1.973726473657217984e-01,-1.317101606384844525e-01,-3.012622573530501224e-01,-1.846810880112353115e-01,-6.431378350059051285e-02,-1.132791895184986630e-01,-1.583765309953213962e-01,-2.800254931062346464e-01,-1.569904047262969948e-01,-2.954096519503840446e-01,-3.547984525164367686e-01,-1.460111723537871331e-01,5.523544788045368914e-02,1.317006182178463991e-01,-5.567979057725779002e-02,-7.902436277321552849e-01
-3.683898057489857214e-01,-1.646780616143796172e-01,-3.927358274911628699e-01,-4.854936397477210147e-02,-4.512746435628542940e-01,2.697083290284361667e-01,-2.851552638124216221e-01,-7.776420358139264633e-02,-5.285052440171646854e-02,-3.647968641381847399e-01,1.246304913718665336e-01,4.102899755512127711e-01,-4.261027903867858901e-02,6.333639232067724001e-02,-1.905034478786322982e-01,-2.922804539374868060e-01,4.163959082807320439e-02,-3.544993484713045429e-01,-9.423337014658293986e-01,-1.786925556708423568e-01,-6.710552995878361626e-01,-1.183718736200201349e-01,-2.838585951432833210e-01,-2.435456694405729594e-01,1.753629969582263026e+00,-3.125651752659107108e-01,-2.304430646563144502e-01,-2.278588033261944590e-01,-1.629166500118404415e-01,-2.234440616181660177e-01,-1.725492506175529961e-01,-1.398750177898416824e-01,2.541457488169961976e-01,-1.421715397692039640e-01,-1.846119660402488483e-01,-2.356244195234278027e-01,-1.348229950692905743e-01,-6.179435578098733256e-02,-1.830333460821810254e-01,-1.879668241141899954e-01,-1.165775471245676098e-01,-1.739993250341588804e-01,-1.973726473657217984e-01,1.700288253438496933e-01,-3.012622573530501224e-01,-1.846810880112353115e-01,-6.431378350059051285e-02,-1.132791895184986630e-01,1.527852909475968246e-01,-1.288322336650964406e-01,-1.569904047262969948e-01,-2.954096519503840446e-01,-2.983839042421329579e-01,-1.460111723537871331e-01,-8.717943676377278017e-02,-1.546675357137664020e-01,5.228146510333662178e-01,-7.902436277321552849e-01
-3.683898057489857214e-01,-1.646780616143796172e-01,6.222366608778197306e-02,-4.854936397477210147e-02,9.796963315866219144e-03,8.653831661464546077e-01,4.984355754665735216e-01,4.983207122018731838e-01,-3.269730470209082918e-01,-3.647968641381847399e-01,2.927431764001398484e+00,4.438933564385193487e-01,-3.206347947520427066e-01,-1.596691159619816058e-01,-1.905034478786322982e-01,8.175167340951983164e-01,1.096823752230232207e+00,2.629248602860453921e-01,4.978403935401110592e-01,6.157387016808410607e+00,2.303093019821635945e+00,-1.183718736200201349e-01,-2.838585951432833210e-01,1.419889046653653564e+00,-3.269070609215846135e-01,-3.125651752659107108e-01,-2.304430646563144502e-01,-2.278588033261944590e-01,-1.629166500118404415e-01,-2.234440616181660177e-01,-1.725492506175529961e-01,-1.398750177898416824e-01,-1.647658077242411534e-01,-1.421715397692039640e-01,-1.846119660402488483e-01,-2.356244195234278027e-01,-3.307097971440380313e-01,-6.179435578098733256e-02,-1.830333460821810254e-01,-1.879668241141899954e-01,-1.165775471245676098e-01,-1.739993250341588804e-01,-1.973726473657217984e-01,-1.317101606384844525e-01,-3.012622573530501224e-01,-1.846810880112353115e-01,-6.431378350059051285e-02,-1.132791895184986630e-01,-1.583765309953213962e-01,-2.997463530333396298e-01,-1.569904047262969948e-01,-1.828046816072872449e-01,-3.547984525164367686e-01,2.514425869507849742e-01,2.672458746954394643e-02,3.740121330830571966e-01,-1.270591777189715270e-02,1.265432538658748163e+00
